Force,Position,date
411.95200000000006,751.491,Mon Jul 21 2014 16:24:00 GMT-0400 (EDT)
336.188,750.148,Mon Jul 21 2014 17:24:00 GMT-0400 (EDT)
359.352,748.535,Mon Jul 21 2014 18:24:00 GMT-0400 (EDT)
309.118,744.595,Mon Jul 21 2014 19:24:00 GMT-0400 (EDT)
418.35,729.021,Mon Jul 21 2014 20:24:00 GMT-0400 (EDT)
449.77700000000004,744.3570000000001,Mon Jul 21 2014 21:24:00 GMT-0400 (EDT)
397.63,739.2929999999999,Mon Jul 21 2014 22:24:00 GMT-0400 (EDT)
345.76399999999995,762.434,Mon Jul 21 2014 23:24:00 GMT-0400 (EDT)
368.085,753.423,Tue Jul 22 2014 00:24:00 GMT-0400 (EDT)
351.17400000000004,704.8750000000001,Tue Jul 22 2014 01:24:00 GMT-0400 (EDT)
317.331,711.757,Tue Jul 22 2014 02:24:00 GMT-0400 (EDT)
341.43899999999996,759.182,Tue Jul 22 2014 03:24:00 GMT-0400 (EDT)
327.38499999999993,750.9120000000001,Tue Jul 22 2014 04:24:00 GMT-0400 (EDT)
310.40799999999996,720.7299999999999,Tue Jul 22 2014 05:24:00 GMT-0400 (EDT)
300.19,674.356,Tue Jul 22 2014 06:24:00 GMT-0400 (EDT)
330.19899999999996,765.3800000000001,Tue Jul 22 2014 07:24:00 GMT-0400 (EDT)
212.452,745.1139999999999,Tue Jul 22 2014 08:24:00 GMT-0400 (EDT)
232.71800000000002,729.4530000000001,Tue Jul 22 2014 09:24:00 GMT-0400 (EDT)
325.844,756.536,Tue Jul 22 2014 10:24:00 GMT-0400 (EDT)
241.78500000000003,765.1539999999999,Tue Jul 22 2014 11:24:00 GMT-0400 (EDT)
242.95299999999997,792.5179999999999,Tue Jul 22 2014 12:24:00 GMT-0400 (EDT)
269.54499999999996,742.994,Tue Jul 22 2014 13:24:00 GMT-0400 (EDT)
264.38000000000005,742.5020000000001,Tue Jul 22 2014 14:24:00 GMT-0400 (EDT)
272.373,700.487,Tue Jul 22 2014 15:24:00 GMT-0400 (EDT)
298.047,716.8370000000001,Tue Jul 22 2014 16:24:00 GMT-0400 (EDT)
332.373,761.888,Tue Jul 22 2014 17:24:00 GMT-0400 (EDT)
292.76,748.7900000000001,Tue Jul 22 2014 18:24:00 GMT-0400 (EDT)
273.7389999999999,743.594,Tue Jul 22 2014 19:24:00 GMT-0400 (EDT)
312.535,772.9559999999999,Tue Jul 22 2014 20:24:00 GMT-0400 (EDT)
278.745,743.87,Tue Jul 22 2014 21:24:00 GMT-0400 (EDT)
277.008,742.8,Tue Jul 22 2014 22:24:00 GMT-0400 (EDT)
297.35900000000004,746.0800000000002,Tue Jul 22 2014 23:24:00 GMT-0400 (EDT)
